JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
06/29/21,11,15,85,8,240,0*,2800,10,
06/29/21,14,55,79,3,190,16*,5500*,10,either
06/29/21,15,15,81,0,0,16*,5500*,10,either
06/29/21,15,35,82,5,250,16*,5500*,10,either
06/29/21,17,55,77,5,250,20*,4000,10,either
06/29/21,18,15,78,3,260,20*,7000,10,either
06/29/21,18,35,78,0,0,20*,7220,10,either
06/29/21,18,55,77,3,230,20*,7220,10,either
06/29/21,19,15,77,0,0,0,7220*,10,either
06/29/21,19,35,76,0,0,0,7220*,10,either
06/29/21,19,55,76,0,0,0,7220*,10,either
06/29/21,20,15,76,0,0,0,7220*,10,either
06/29/21,20,35,76,0,0,0,2800,10,either
06/30/21, 4,35,71,6,270,0,11000,10,
06/30/21, 4,55,70,6,270,0*,12000,10,
06/30/21, 5,15,70,5,260,0*,11000,10,either
06/30/21, 5,35,70,0,0,0,12000,10,either
06/30/21, 5,55,70,0,0,0,12000,10,either
06/30/21, 6,15,70,0,0,0*,11000,10,either
06/30/21, 6,35,70,3,250,0*,2100,10,either
06/30/21,11,55,78,6,270,0*,2200,10,
06/30/21,12,15,79,7,260,0,2500,10,
06/30/21,12,35,79,7,270,0*,2300,10,
06/30/21,12,55,79,8,260,0*,2700,10,
06/30/21,13,15,80,10,280,0*,2500,10,
06/30/21,13,55,82,8,290,0*,3100,10,
06/30/21,14,15,81,6,270,0*,3300,10,
06/30/21,14,35,81,7,270,0*,3100,10,
06/30/21,16,15,80,10,300,17,7220,10,
06/30/21,19,15,78,13,280,17,7220*,10,
06/30/21,19,55,77,11,280,17*,3300,10,
06/30/21,20,15,75,10,300,16,3300*,10,
07/01/21,10,55,75,11,310,17,2600,10,
07/02/21, 4,35,54,5,350,0*,5000*,10,either
07/02/21,19,55,68,3,320,0*,7220,10,either
07/02/21,20,15,67,0,0,0*,7220,10,either
07/02/21,20,35,63,5,120,0*,7220,10,either
07/03/21, 4,35,53,0,0,0,10000,10,either
07/03/21, 4,55,54,0,0,0,7220,10,either
07/03/21, 5,15,53,0,0,0*,9000,10,either
07/03/21, 5,35,53,3,250,0*,9000,10,either
07/03/21, 5,55,56,5,270,0*,9000,10,either
07/03/21, 6,15,55,0,0,0*,8000,10,either
07/03/21, 6,35,58,8,270,0*,8000,10,
07/03/21, 6,55,59,0,0,0*,8000,10,either
07/03/21, 7,15,59,5,260,0*,8000,10,either
07/03/21, 7,35,60,5,260,0*,10000,10,either
07/03/21, 7,55,60,5,260,0*,8000,10,either
07/03/21, 8,15,61,0,0,0*,8000,10,either
07/03/21, 8,35,62,7,270,0*,8000,10,
07/03/21, 8,55,63,5,210,0*,7000,10,either
07/03/21, 9,15,65,5,250,0*,7000,10,either
07/03/21, 9,55,67,10,260,17,6500,10,
07/03/21,12,15,74,10,270,16,7500,10,
07/03/21,14,35,81,11,280,17,7220,10,
07/03/21,15,35,81,13,280,17,7220,10,
07/03/21,17,55,80,5,260,18*,7220*,10,either
07/03/21,19,35,77,6,270,0,7220*,10,
07/03/21,20,15,75,3,250,0*,7220*,10,either
07/03/21,20,35,75,5,250,0*,7220*,10,either
07/04/21, 4,55,63,0,0,0*,7220*,7,either
07/04/21, 5,15,62,0,0,0*,7220*,5,either
07/04/21, 5,55,64,0,0,0*,7220*,5,either
07/04/21, 6,15,65,5,70,0*,7220*,5,either
07/04/21, 7,15,67,3,120,0*,7220*,5,either
07/04/21, 7,35,70,5,270,0*,7220*,7,either
07/04/21, 7,55,70,0,0,0*,7220*,7,either
07/04/21, 8,15,72,0,0,0*,7220*,7,either
07/04/21, 8,35,74,3,270,0*,7220*,7,either
07/04/21, 8,55,75,6,280,0*,7220*,10,
07/04/21, 9,15,75,0,0,0*,7220*,10,either
07/04/21, 9,35,77,5,200,0*,7220*,10,either
07/04/21,10,15,80,0,0,0*,7220*,10,either
07/04/21,10,55,82,5,260,0*,7220*,10,either
07/04/21,11,15,82,5,300,0*,7220*,10,either
07/04/21,11,35,83,6,290,0*,7220*,10,
07/04/21,11,55,84,9,300,0*,7220*,10,
07/04/21,12,35,86,8,280,0*,7220*,10,
07/04/21,16,35,87,5,280,20*,7220*,10,either
07/04/21,17,15,87,10,270,17,7220*,10,
07/04/21,19,15,84,5,330,17*,7220*,10,either
07/04/21,19,55,82,5,310,17*,7220*,10,either
07/04/21,20,15,81,10,260,17,7220*,10,
07/05/21, 4,35,70,3,230,0*,7220*,10,either
07/05/21, 4,55,70,3,230,0*,7220*,10,either
07/05/21, 5,15,70,3,230,0*,7220*,10,either
07/05/21, 5,35,70,3,250,0*,7220*,7,either
07/05/21, 5,55,71,3,220,0*,7220*,5,either
07/05/21, 6,15,71,5,230,0*,7220*,5,either
07/05/21, 6,35,72,3,230,0*,7220*,5,either
07/05/21, 6,55,73,5,230,0*,7220*,5,either
07/05/21, 8,15,77,7,270,0*,7220*,10,
07/05/21, 8,35,78,6,270,0*,7220*,10,
07/05/21, 8,55,79,7,270,0*,7220*,10,
07/05/21, 9,35,81,9,260,0*,7220*,10,
07/05/21, 9,55,82,7,270,0*,7220*,10,
07/05/21,10,15,82,8,260,0*,7220*,10,
07/05/21,10,35,83,3,270,0*,7220*,10,either
07/05/21,10,55,83,11,260,17,7220*,10,
07/05/21,11,15,84,5,320,17,7220*,10,either
07/05/21,11,35,85,13,270,16,7220*,10,
07/05/21,18,15,87,7,250,0,5000*,10,
07/05/21,18,55,86,5,310,0*,5000*,10,either
07/05/21,19,55,83,5,190,0*,5000*,10,either
07/05/21,20,15,81,5,160,0*,5000*,10,either
07/05/21,20,35,81,3,200,0*,5000*,10,either
07/06/21, 4,35,74,3,230,0*,5000,10,either
07/06/21, 4,55,74,5,220,0*,7500,10,either
07/06/21, 5,35,73,5,240,0*,6500*,10,either
07/06/21, 5,55,74,5,250,0*,6500*,10,either
07/06/21, 6,15,74,5,250,0*,6500*,10,either
07/06/21, 6,35,75,7,270,0,6500*,10,
07/06/21, 6,55,75,7,270,0,6500*,10,
07/06/21, 7,15,76,7,260,0*,6500*,10,
07/06/21, 7,35,77,10,240,0*,6500*,10,either
07/06/21, 7,55,77,7,260,0,6500*,10,
07/06/21, 8,15,78,7,260,0,6500*,10,
07/06/21, 8,35,79,7,260,0,2200,10,
07/06/21, 8,55,80,7,260,0*,2200,10,
07/06/21, 9,15,81,8,300,0*,2400,10,
07/06/21, 9,35,81,8,270,0,2400,10,
07/06/21, 9,55,82,8,270,0,2400,10,
07/06/21,10,15,83,8,280,0*,2400,10,
07/06/21,10,35,83,7,260,0*,2400,10,
07/06/21,10,55,84,8,260,0,2400,10,
07/06/21,11,15,84,8,270,0*,2600,10,
07/06/21,12,35,86,10,280,17,3000,10,
07/06/21,18,55,85,5,110,20*,4300,10,either
07/06/21,19,15,84,5,40,20*,4400,10,either
07/06/21,19,35,83,0,0,0,4600,10,either
07/06/21,19,55,82,0,0,0*,4600*,10,either
07/06/21,20,35,80,0,0,0,7000,10,either
07/07/21, 4,35,68,0,0,0,5500*,7,either
07/07/21, 4,55,69,0,0,0,5500*,7,either
07/07/21, 5,15,69,0,0,0,4200,7,either
07/07/21, 5,35,70,0,0,0*,4200,5,either
07/07/21, 5,55,71,3,220,0*,4400,5,either
07/07/21, 6,15,71,3,230,0*,4600,5,either
07/07/21, 6,35,72,3,240,0*,4600,7,either
07/07/21, 6,55,73,5,240,0*,4600,7,either
07/07/21, 8,15,77,5,230,0*,4600*,10,either
07/07/21, 8,55,80,3,250,0*,4600*,10,either
07/07/21, 9,15,80,7,250,0*,4600*,10,
07/07/21, 9,35,82,8,270,0*,4600*,10,
07/07/21,10,15,82,9,280,0*,2800,10,
07/07/21,10,35,83,8,280,0,3300,10,
07/07/21,10,55,84,8,280,0,3400,10,
07/07/21,11,15,83,8,280,0*,3400,10,
07/07/21,11,55,83,5,200,0*,3700,10,either
07/07/21,12,15,82,14,280,22,4700,7,
07/07/21,12,55,81,0,0,22*,5500,10,either
07/07/21,13,15,83,5,250,22*,5500*,10,either
07/07/21,19,55,71,3,140,16*,11000,7,either
07/07/21,20,35,70,0,0,0,11000,7,either
07/08/21, 4,35,65,0,0,0*,3200,7,either
07/08/21, 4,55,66,3,20,0*,2000,7,either
07/08/21,12,35,76,10,290,16,2000,10,
07/08/21,13,55,74,11,290,16,2200,10,
07/08/21,14,15,75,11,300,16*,2000,10,
07/08/21,14,55,74,8,280,0,2200,10,
07/08/21,15,15,74,8,290,0*,2200,10,
07/08/21,15,35,73,11,290,0*,2200,10,
07/08/21,15,55,72,8,290,0*,2800,10,
07/08/21,16,15,74,11,290,0*,2100,10,
07/09/21,13,15,71,5,310,21*,4100,10,either
07/09/21,14,55,71,5,40,21*,4300,10,either
07/09/21,15,35,72,5,330,21*,4700,10,either
07/09/21,18,15,71,3,260,21*,6000,10,either
07/09/21,18,35,71,0,0,21*,6000,10,either
07/09/21,18,55,71,5,270,21*,6000,10,either
07/09/21,19,35,70,3,260,21*,6000*,10,either
07/09/21,19,55,69,0,0,21*,6000,10,either
07/09/21,20,15,68,3,240,21*,4300,10,either
07/09/21,20,35,68,3,230,21*,4300,10,either
07/10/21, 4,55,54,0,0,0*,7220,10,either
07/10/21, 6,15,55,3,120,0*,7220,5,either
07/10/21, 6,35,57,0,0,0*,7220,10,either
07/10/21, 6,55,58,0,0,0*,7220,10,either
07/10/21, 7,15,60,3,160,0*,7220,10,either
07/10/21, 7,35,62,3,150,0*,7220,10,either
07/10/21, 7,55,63,5,150,0*,7220,10,either
07/10/21, 8,15,64,0,0,0*,7220,10,either
07/10/21, 8,35,65,3,140,0*,7220,10,either
07/10/21, 8,55,66,5,120,0*,7220,10,either
07/10/21, 9,15,67,5,140,0*,7220,10,either
07/10/21,10,35,71,7,130,0*,7220,10,
07/10/21,11,15,71,7,130,0*,3000,10,
07/10/21,13,16,73,5,150,0,3000*,10,either
07/10/21,13,55,74,8,130,0*,4200,10,
07/10/21,14,15,73,3,80,0*,4400,10,either
07/10/21,14,35,73,5,100,0*,4400,10,either
07/10/21,14,55,74,7,130,0*,4400,10,
07/10/21,15,15,76,8,110,0*,4300,10,
07/10/21,15,35,75,7,80,0*,4300,10,
07/10/21,15,55,73,5,90,0*,4300,10,either
07/10/21,16,15,73,5,100,0*,4500,10,either
07/10/21,16,35,74,9,130,0*,4500,10,
07/10/21,16,55,73,6,100,0*,5000,10,
07/10/21,17,15,73,7,80,0*,5000,10,
07/10/21,17,35,72,5,90,0*,5000*,10,either
07/10/21,17,55,72,5,90,0*,5000*,10,either
07/10/21,18,35,71,3,80,0*,5000*,10,either
07/10/21,18,55,71,3,80,0*,5000*,10,either
07/10/21,19,15,70,3,50,0*,6000,10,either
07/10/21,19,35,70,5,70,0*,6000,10,either
07/10/21,19,55,69,5,70,0*,6000,10,either
07/10/21,20,15,69,5,80,0*,6000,10,either
07/10/21,20,35,68,5,70,0*,4500,10,either
07/11/21, 4,55,63,3,80,0*,10000,10,either
07/11/21, 5,15,62,3,60,0*,10000,10,either
07/11/21, 5,35,62,0,0,0,11000,10,either
07/11/21, 5,55,62,0,0,0*,11000,10,either
07/11/21, 6,15,63,3,80,0*,11000,10,either
07/11/21, 6,35,63,3,40,0*,10000,10,either
07/11/21, 6,55,63,3,70,0*,8000,10,either
07/11/21, 7,15,63,5,70,0*,11000,10,either
07/11/21, 7,35,64,3,100,0*,10000,10,either
07/11/21, 7,55,65,5,110,0*,10000,10,either
07/11/21,19,55,65,5,60,16*,2100,10,either
07/13/21,12,15,78,5,220,18,2500,10,either
07/14/21, 9,15,74,3,220,0*,7000,10,either
07/14/21, 9,35,76,5,210,0*,7000,10,either
07/14/21,10,35,79,7,260,0,2400,10,
07/14/21,10,55,80,7,260,0*,2600,10,
07/14/21,11,15,80,8,270,0*,2600,10,
07/14/21,11,35,80,7,270,0,4400,10,
07/14/21,11,55,81,7,280,0*,3200,10,
07/14/21,12,55,81,0,0,0*,3600,10,either
07/14/21,13,15,81,5,220,0*,3600,10,either
07/14/21,13,35,80,5,220,0*,3800,10,either
07/14/21,14,15,82,5,230,0*,4000,10,either
07/14/21,14,35,83,5,220,0*,4400,10,either
07/14/21,14,55,83,5,250,0*,4400,10,either
07/14/21,15,15,83,5,250,0*,4400,10,either
07/14/21,15,55,82,5,240,0*,4600,10,either
07/14/21,16,15,81,5,230,0*,5000,10,either
07/14/21,16,35,81,3,210,0*,5000,10,either
07/14/21,17,35,80,3,220,0*,3800,10,either
07/14/21,17,55,80,0,0,0*,3800,10,either
07/14/21,18,15,79,5,230,0*,3800,10,either
07/14/21,18,35,79,3,230,0*,3800*,10,either
07/14/21,18,55,78,0,0,0,3800*,10,either
07/14/21,19,15,78,0,0,0,3800*,10,either
07/14/21,19,35,77,0,0,0,3800*,10,either
07/14/21,19,55,76,0,0,0*,3800*,10,either
07/14/21,20,15,74,0,0,0*,3800*,10,either
07/14/21,20,35,72,0,0,0*,3800*,10,either
07/15/21,10,35,77,8,270,0*,2800,10,
07/15/21,11,15,78,9,240,0*,3000,10,either
07/15/21,11,55,78,7,260,0*,2800,10,
07/15/21,18,55,74,10,280,16*,2000,10,
07/15/21,20,15,72,11,290,16*,3600,10,
07/15/21,20,35,71,10,280,0,3400,10,
07/16/21, 4,55,65,0,0,0*,2800,10,either
07/16/21, 5,35,65,3,50,0*,2600,10,either
07/16/21, 7,15,66,3,240,0*,4100,10,either
07/17/21,11,55,74,9,50,0*,8000*,10,either
07/18/21,14,35,81,5,10,17*,4800,10,either
07/18/21,14,55,81,0,0,17*,4800*,10,either
07/18/21,15,15,81,0,0,17*,4800*,10,either
07/18/21,15,35,81,5,350,17*,4800*,10,either
07/18/21,16,15,80,0,0,17*,4800*,10,either
07/18/21,16,35,80,0,0,17*,4800*,10,either
07/18/21,16,55,80,3,340,17*,4800*,10,either
07/18/21,17,15,80,0,0,17*,4800*,10,either
07/18/21,17,35,80,0,0,17*,5000,10,either
07/18/21,17,55,78,0,0,17*,5000,10,either
07/18/21,18,15,79,0,0,17*,5000,10,either
07/18/21,18,55,77,3,30,17*,5000*,10,either
07/18/21,19,15,76,0,0,17*,5000*,10,either
07/18/21,19,35,73,0,0,17*,5000*,10,either
07/18/21,19,55,72,0,0,17*,5000*,10,either
07/18/21,20,15,70,0,0,17*,5000*,10,either
07/18/21,20,35,69,0,0,17*,5000*,10,either
07/19/21, 4,55,60,0,0,17*,12000,5,either
07/19/21, 5,15,60,0,0,17*,12000,7,either
07/19/21, 5,35,60,0,0,17*,12000*,5,either
07/19/21, 6,15,64,0,0,17*,11000,10,either
07/19/21, 6,35,62,0,0,17*,11000*,7,either
07/19/21, 6,55,63,0,0,17*,11000*,10,either
07/19/21, 7,15,65,0,0,17*,7000,10,either
07/19/21, 7,35,67,5,310,17*,7000*,10,either
07/19/21, 8,15,70,5,340,17*,6000,10,either
07/19/21, 8,35,72,3,290,17*,6000*,10,either
07/19/21,12,15,80,5,260,16,6000*,10,either
07/19/21,13,15,82,10,280,16,6000*,10,
07/19/21,14,15,82,5,320,16*,4300*,10,either
07/19/21,15,55,82,5,340,16*,4800,10,either
07/19/21,16,35,82,5,280,16*,4300,10,either
07/19/21,16,55,82,3,350,16*,4100,10,either
07/19/21,17,15,82,5,310,16*,4100,10,either
07/19/21,18,15,80,5,300,16*,4700,10,either
07/19/21,19,55,77,5,270,16*,5000*,10,either
07/19/21,20,15,76,0,0,16*,5000*,10,either
07/19/21,20,35,75,0,0,16*,5000*,10,either
07/20/21, 5,55,65,5,20,16*,3900,10,either
07/20/21, 6,15,64,5,40,16*,3900*,10,either
07/20/21, 6,35,65,5,70,16*,3900*,10,either
07/20/21, 6,55,65,5,60,16*,3900*,10,either
07/20/21, 7,15,67,5,70,16*,3900*,10,either
07/20/21, 7,35,67,5,30,16*,3900*,10,either
07/20/21, 7,55,68,5,260,16*,3900*,10,either
07/20/21, 8,15,69,5,260,16*,3900*,10,either
07/20/21,16,55,83,11,280,17,4500,10,
07/20/21,17,35,82,10,280,16*,4300,10,
07/21/21, 5,35,61,5,360,21*,5500,10,either
07/21/21, 5,55,61,5,10,21*,5000,10,either
07/21/21, 6,35,61,5,360,17,5000,10,either
07/21/21, 6,55,61,5,10,17*,4000,10,either
07/21/21, 7,35,62,0,0,17*,5000,10,either
07/21/21,14,15,73,5,340,18*,3700,10,either
07/21/21,15,15,72,5,50,18*,5000,10,either
07/21/21,19,15,67,5,40,20*,5000*,10,either
07/21/21,19,35,66,3,40,20*,5000*,10,either
07/21/21,19,55,65,3,330,20*,5000*,10,either
07/21/21,20,15,63,3,70,20*,5000*,10,either
07/21/21,20,35,62,0,0,20*,5000*,10,either
07/22/21, 4,55,54,0,0,20*,5000*,10,either
07/22/21, 5,15,54,0,0,20*,5000*,10,either
07/22/21, 5,35,54,0,0,20*,5000*,10,either
07/22/21, 5,55,54,0,0,20*,5000*,10,either
07/22/21, 6,15,56,0,0,20*,5000*,10,either
07/22/21, 6,35,57,0,0,20*,5000*,10,either
07/22/21, 6,55,59,0,0,20*,5000*,10,either
07/22/21, 7,15,59,0,0,20*,5000*,10,either
07/22/21, 7,35,62,0,0,20*,5000*,10,either
07/22/21, 7,55,65,3,160,20*,5000*,10,either
07/22/21, 8,15,67,0,0,20*,5000*,10,either
07/22/21, 8,35,68,5,150,20*,5000*,10,either
07/22/21, 8,55,69,5,140,20*,5000*,10,either
07/22/21, 9,15,71,3,130,20*,5000*,10,either
07/22/21, 9,35,71,3,140,20*,5000*,10,either
07/22/21,10,15,72,5,150,20*,5000*,10,either
07/22/21,10,35,73,5,160,20*,5000*,10,either
07/22/21,10,55,74,5,220,20*,5000*,10,either
07/22/21,11,55,75,3,270,20*,12000,10,either
07/22/21,13,15,76,3,260,20*,4900,10,either
07/22/21,13,55,77,3,100,20*,4900,10,either
07/22/21,15,55,77,3,220,20*,4900*,10,either
07/22/21,17,55,76,3,230,20*,4900,10,either
07/22/21,18,35,75,3,210,20*,4900*,10,either
07/22/21,20,15,69,5,150,20*,4900*,10,either
07/23/21, 4,55,65,3,150,20*,2400,10,either
07/23/21, 5,15,65,5,130,20*,2400,10,either
07/23/21, 5,55,62,0,0,20*,2700,7,either
07/23/21, 6,35,61,3,170,20*,10000,10,either
07/23/21, 6,55,61,0,0,20*,5000,10,either
07/23/21, 7,15,61,3,160,20*,4600,10,either
07/23/21, 7,35,62,0,0,20*,9000,10,either
07/23/21, 7,55,62,0,0,20*,7500,10,either
07/23/21, 8,15,63,5,160,20*,6000,10,either
07/23/21,14,35,77,5,220,20*,2300,10,either
07/23/21,16,15,78,3,160,16,2500,10,either
07/23/21,16,55,77,5,170,16*,2300,10,either
07/23/21,17,35,75,5,160,16*,2300*,10,either
07/23/21,17,55,75,0,0,16*,2000,10,either
07/23/21,18,35,73,5,200,16*,2200,7,either
07/23/21,19,55,71,0,0,16*,5000*,5,either
07/23/21,20,15,70,3,170,16*,5000*,7,either
07/23/21,20,35,70,5,180,16*,7000,7,either
07/24/21, 5,15,71,3,210,16*,2400,5,either
07/24/21, 5,55,71,0,0,16*,2200,7,either
07/24/21, 6,15,71,5,190,16*,2200*,5,either
07/24/21,19,55,75,5,220,16*,11000*,10,either
07/24/21,20,35,73,10,270,16*,11000*,10,
07/26/21,14,15,87,11,290,17,7000*,10,
07/26/21,18,15,84,5,310,18*,7000*,10,either
07/26/21,18,35,83,3,310,18*,7000*,10,either
07/26/21,18,55,82,3,300,18*,7000*,10,either
07/26/21,19,15,81,5,290,18*,7000*,10,either
07/26/21,19,35,80,0,0,18*,7000*,10,either
07/26/21,19,55,77,0,0,18*,7000*,10,either
07/26/21,20,15,76,0,0,18*,7000*,10,either
07/26/21,20,35,75,0,0,18*,7000*,10,either
07/27/21, 5,15,69,3,250,18*,7000*,10,either
07/27/21, 6,15,69,5,250,18*,7000*,10,either
07/27/21, 6,35,69,5,230,18*,7000*,10,either
07/27/21, 6,55,70,5,260,18*,7000*,10,either
07/27/21, 7,15,72,5,250,18*,7000*,10,either
07/27/21, 7,55,72,5,240,18*,7000*,10,either
07/27/21, 8,15,72,5,250,18*,7000*,10,either
07/27/21, 8,35,74,5,240,18*,7000*,10,either
07/27/21,13,35,83,3,320,16*,12000*,10,either
07/27/21,14,15,81,0,0,16*,4500,10,either
07/27/21,14,35,81,0,0,16*,4300,10,either
07/27/21,14,55,82,0,0,16*,4300,10,either
07/27/21,15,15,83,0,0,16*,4300,10,either
07/27/21,15,35,84,5,260,16*,4300*,10,either
07/27/21,15,55,84,3,250,16*,4100,10,either
07/27/21,16,35,84,5,230,16*,4100*,10,either
07/27/21,17,15,83,5,270,16*,5000,10,either
07/27/21,17,35,83,3,250,16*,5000,10,either
07/27/21,18,15,83,3,260,16*,5000*,10,either
07/27/21,18,35,82,5,260,16*,5000*,10,either
07/27/21,19,15,81,3,270,16*,5000*,10,either
07/27/21,19,35,80,3,280,16*,5000*,10,either
07/27/21,19,55,76,0,0,16*,5000*,10,either
07/27/21,20,15,75,0,0,16*,5000*,10,either
07/28/21, 4,55,62,0,0,16*,8500*,5,either
07/28/21, 5,15,62,0,0,16*,8500*,7,either
07/28/21, 6,35,64,0,0,16*,8500*,7,either
07/28/21, 7,15,69,3,330,16*,8500*,10,either
07/28/21, 7,35,69,5,330,16*,8500*,10,either
07/28/21, 7,55,70,3,30,16*,8500*,10,either
07/28/21, 8,15,71,0,0,16*,8500*,10,either
07/28/21, 8,35,73,0,0,16*,8500*,10,either
07/28/21, 8,55,74,5,110,16*,8500*,10,either
07/28/21, 9,15,76,3,140,16*,8500*,10,either
07/28/21, 9,35,76,3,70,16*,8500*,10,either
07/28/21, 9,55,77,5,40,16*,8500*,10,either
07/28/21,10,15,78,0,0,16*,8500*,10,either
07/28/21,10,55,80,5,340,16*,8500*,10,either
07/28/21,11,35,81,0,0,16*,8500*,10,either
07/28/21,11,55,80,5,50,16*,8500*,10,either
07/28/21,12,35,82,3,60,16*,4200,10,either
07/28/21,13,15,83,5,340,16*,6500*,10,either
07/28/21,13,55,84,0,0,16*,6500,10,either
07/28/21,14,15,85,0,0,16*,4900,10,either
07/28/21,14,35,83,0,0,16*,4900,10,either
07/28/21,14,55,83,0,0,16*,4900,10,either
07/28/21,15,15,84,0,0,16*,4900,10,either
07/28/21,15,35,84,0,0,16*,4900,10,either
07/28/21,15,55,83,0,0,16*,4700,10,either
07/28/21,16,15,83,0,0,16*,4700,10,either
07/28/21,16,35,82,0,0,16*,4900,10,either
07/28/21,16,55,82,0,0,16*,4600,10,either
07/28/21,17,15,82,0,0,16*,4600,10,either
07/28/21,17,35,82,0,0,16*,4600,10,either
07/28/21,17,55,81,0,0,16*,4600*,10,either
07/28/21,18,15,81,0,0,16*,4600*,10,either
07/28/21,18,35,79,0,0,16*,4600*,10,either
07/28/21,18,55,77,0,0,16*,4600*,10,either
07/28/21,19,15,77,3,100,16*,4600*,10,either
07/28/21,19,35,76,3,120,16*,4600*,10,either
07/28/21,20,15,75,10,120,16*,4600*,10,
07/29/21, 9,35,78,14,280,23,5000,10,
07/29/21,10,15,78,11,290,17,4000,10,
07/29/21,11,15,79,15,300,21,2600,10,
07/29/21,14,15,83,0,0,18*,3100,10,either
07/29/21,15,35,82,5,250,16*,3300,10,either
07/29/21,15,55,85,10,300,16,3300,10,
07/30/21, 5,55,58,5,330,16*,2000,10,either
07/30/21,11,15,68,0,0,16*,2400,10,either
07/30/21,13,55,72,5,350,16*,4300,10,either
07/30/21,14,55,72,5,10,16*,4700,10,either
07/30/21,15,35,72,5,20,21*,4700,10,either
07/30/21,16,15,73,5,360,21*,4700,10,either
07/30/21,16,35,72,5*,360*,21*,4700*,10,either
07/30/21,17,35,72,3,10,21*,4700*,10,either
07/30/21,18,15,71,3,30,21*,5000,10,either
07/30/21,18,35,70,5,10,21*,5000,10,either
07/30/21,18,55,69,5,50,21*,5000,10,either
07/30/21,19,15,68,3,40,21*,5000,10,either
07/30/21,19,35,67,0,0,21*,5000,10,either
07/31/21, 7,55,60,0,0,21*,5000*,10,either
07/31/21, 8,15,62,0,0,21*,5000*,10,either
07/31/21, 8,35,64,0,0,21*,5000*,10,either
07/31/21, 8,55,65,0,0,21*,5000*,10,either
07/31/21, 9,15,66,0,0,21*,5000*,10,either
07/31/21, 9,35,66,3,330,21*,5000*,10,either
07/31/21, 9,55,69,0,0,21*,5000*,10,either
07/31/21,11,55,72,5,220,21*,5000*,10,either
07/31/21,12,15,73,5,260,21*,5000*,10,either
07/31/21,20,15,68,3,220,17*,7220,10,either
08/01/21, 5,15,58,0,0,17*,10000,7,either
08/01/21, 5,35,58,5,310,17*,11000,5,either
08/02/21,12,55,74,5,350,16*,4900,10,either
08/02/21,13,15,71,0,0,16*,4900,10,either
08/02/21,14,55,73,5,50,16*,5000,10,either
08/02/21,15,35,76,0,0,16*,5000*,10,either
08/02/21,15,55,75,5,30,16*,6000,10,either
08/02/21,16,15,76,3,270,16*,9000,10,either
08/02/21,16,35,75,0,0,16*,9000,10,either
08/02/21,16,55,76,0,0,16*,5500,10,either
08/02/21,17,35,72,3,40,16*,5500,10,either
08/02/21,17,55,73,3,70,16*,5500,10,either
08/02/21,18,15,73,5,280,16*,5500,10,either
08/02/21,18,55,73,3,240,16*,9500,10,either
08/02/21,19,15,72,5,260,16*,9500,10,either
08/02/21,19,35,70,0,0,16*,9500*,10,either
08/02/21,19,55,68,0,0,16*,5500,10,either
08/02/21,20,15,65,5,80,16*,5500,10,either
08/03/21, 5,15,54,0,0,16*,9500*,7,either
08/03/21, 5,35,54,0,0,16*,9500*,10,either
08/03/21, 5,55,54,0,0,16*,9500*,10,either
08/03/21, 6,15,54,0,0,16*,9500*,5,either
08/03/21, 6,55,56,0,0,16*,9500*,5,either
08/03/21, 7,15,58,0,0,16*,9500*,10,either
08/03/21, 7,35,62,0,0,16*,9500*,10,either
08/03/21, 7,55,63,0,0,16*,9500*,10,either
08/03/21, 8,15,65,0,0,16*,9500*,10,either
08/03/21, 8,35,67,0,0,16*,9500*,10,either
08/03/21, 8,55,68,3,110,16*,9500*,10,either
08/03/21, 9,15,71,5,360,16*,9500*,10,either
08/03/21, 9,55,72,5,330,16*,9500*,10,either
08/03/21,10,15,72,5,280,16*,9500*,10,either
08/03/21,10,55,74,3,260,16*,9500*,10,either
08/03/21,11,55,75,3,330,16*,4600,10,either
08/03/21,13,55,77,5,270,16*,7000*,10,either
08/03/21,14,55,78,3,250,16*,5500*,10,either
08/03/21,15,15,78,5,200,16*,6500,10,either
08/03/21,15,35,78,5,160,16*,6500,10,either
08/03/21,15,55,78,3,240,16*,6500,10,either
08/03/21,16,15,78,3,190,16*,6500,10,either
08/03/21,17,15,77,3,220,16*,6500,10,either
08/03/21,18,15,77,3,260,16*,6500*,10,either
08/03/21,18,35,76,3,260,16*,6500*,10,either
08/03/21,18,55,76,3,250,16*,6500*,10,either
08/03/21,19,15,74,0,0,16*,6500*,10,either
08/03/21,19,35,70,0,0,16*,6500*,10,either
08/03/21,19,55,67,0,0,16*,6500*,10,either
08/04/21, 6,55,57,0,0,16*,5500,10,either
08/04/21, 7,15,58,0,0,16*,5500,7,either
08/04/21, 7,35,62,0,0,16*,5500,10,either
08/04/21, 7,55,66,5,50,16*,5500*,10,either
08/04/21, 8,35,70,5,350,16*,5500*,10,either
08/04/21, 8,55,72,3,290,16*,5500*,10,either
08/04/21, 9,15,73,3,340,16*,5500*,10,either
08/04/21, 9,35,75,3,320,16*,5500*,10,either
08/04/21, 9,55,75,3,140,16*,5500*,10,either
08/04/21,10,15,75,0,0,16*,5500*,10,either
08/04/21,10,55,77,3,240,16*,5500*,10,either
