JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
08/25/21,17,15,86,5,140,17*,3900,10,
08/25/21,17,35,85,5,100,17*,3900,10,
08/25/21,17,55,85,3,120,17*,3900,10,
08/25/21,18,15,84,0,0,17*,3700,10,
08/25/21,18,35,84,3,140,17*,3500,10,
08/25/21,18,55,82,0,0,17*,3500*,10,
08/25/21,19,15,81,0,0,17*,3500*,10,
08/25/21,19,35,79,0,0,17*,3500*,10,
08/26/21, 5,35,73,0,0,18*,5500*,10,
08/26/21, 5,55,72,7,200,18*,5500*,10,
08/26/21, 6,15,72,8,200,18*,5500*,10,
08/26/21,12,15,82,0,0,18*,2500,10,
08/26/21,12,35,84,0,0,18*,2800,10,
08/26/21,12,55,86,0,0,18*,2800,10,
08/26/21,13,15,85,0,0,18*,2800,10,
08/26/21,13,35,87,0,0,18*,3000,10,
08/26/21,13,55,87,5,260,18*,3200,10,
08/26/21,14,15,86,5,330,18*,3200,10,
08/26/21,14,35,87,7,340,18*,3200,10,
08/26/21,14,55,88,7,340,18*,3600,10,
08/26/21,15,15,89,8,330,18*,3600,10,
08/26/21,15,35,87,5,330,18*,3900,10,
08/26/21,15,55,87,7,10,20,3900,10,
08/26/21,16,15,86,8,330,20*,3900,10,
08/26/21,16,35,84,6,320,20*,3900,10,
08/26/21,16,55,86,0,0,20*,4200,10,
08/26/21,17,15,85,3,170,20*,4200,10,
08/26/21,17,35,85,0,0,20*,4200,10,
08/26/21,17,55,83,0,0,20*,4200*,10,
08/26/21,18,15,83,0,0,20*,4200*,10,
08/26/21,18,35,81,0,0,20*,4200*,10,
08/26/21,18,55,80,0,0,20*,4800,10,
08/26/21,19,15,78,0,0,20*,4600,10,
08/26/21,19,35,78,0,0,20*,4600*,10,
08/27/21, 5,35,72,8,90,20*,7000,7,
08/27/21, 5,55,72,7,100,20*,6000,7,
08/27/21, 6,15,72,8,90,20*,10000,7,
08/27/21, 6,35,72,3,30,20*,4800,7,
08/27/21, 6,55,72,7,100,20*,3500,10,
08/27/21, 7,15,72,8,190,20*,3700,10,
08/27/21, 7,35,73,9,140,20*,8500,10,
08/27/21, 7,55,74,3,260,20*,8500,10,
08/27/21, 8,15,74,10,90,20*,6000,10,
08/27/21, 9,35,76,5,170,20*,4300,10,
08/27/21, 9,55,78,10,180,16,4200,10,
08/27/21,10,15,79,6,200,16*,4400,10,
08/27/21,10,55,80,6,200,16*,2300,10,
08/27/21,11,15,82,9,190,16*,2300,10,
08/27/21,11,35,82,0,0,16*,2300*,10,
08/27/21,11,55,83,5,160,16*,2600,10,
08/27/21,12,15,83,5,230,16*,2600,10,
08/27/21,12,35,84,5,230,16*,2600*,10,
08/27/21,13,15,85,3,240,16*,4600,10,
08/27/21,13,35,84,3,220,16*,4600,10,
08/27/21,13,55,86,6,260,16*,4600*,10,
08/27/21,14,15,85,3,160,16*,3500,10,
08/27/21,14,35,85,3,180,16*,3500,10,
08/27/21,14,55,85,5,150,16*,3500*,10,
08/27/21,15,15,86,5,360,16*,3500*,10,
08/27/21,15,35,85,5,270,16*,3700,10,
08/27/21,15,55,84,0,0,16*,3700,10,
08/27/21,16,15,83,0,0,16*,4700,10,
08/27/21,16,35,86,7,130,16*,3400,10,
08/27/21,16,55,85,3,140,16*,3400,10,
08/27/21,17,15,84,3,150,16*,3400,10,
08/27/21,17,35,84,0,0,16*,3400,10,
08/27/21,17,55,84,0,0,16*,3400*,10,
08/27/21,18,15,82,0,0,16*,3400*,10,
08/27/21,18,35,82,0,0,16*,3400*,10,
08/27/21,18,55,81,0,0,16*,3400*,10,
08/27/21,19,15,78,0,0,16*,3400*,10,
08/27/21,19,35,77,0,0,16*,3400*,10,
08/28/21, 5,35,71,9,190,16*,4100*,7,
08/28/21, 5,55,72,9,190,16*,4100*,7,
08/28/21, 6,15,71,6,190,16*,4100*,7,
08/28/21, 6,35,71,7,190,16*,4100*,5,
08/28/21, 6,55,71,3,160,16*,4100*,5,
08/28/21, 7,15,72,7,190,16*,4100*,5,
08/28/21, 7,35,74,5,200,16*,4100*,7,
08/28/21, 7,55,74,7,200,16*,4100*,7,
08/28/21, 8,15,76,5,210,16*,4100*,10,
08/28/21, 8,35,77,5,220,16*,4100*,10,
08/28/21, 8,55,78,3,210,16*,4100*,10,
08/28/21, 9,15,80,0,0,16*,4400,10,
08/28/21, 9,35,80,3,200,16*,4400*,10,
08/28/21, 9,55,82,5,230,16*,4400*,10,
08/28/21,10,15,82,3,210,16*,4400*,10,
08/28/21,10,35,84,5,150,16*,4400*,10,
08/28/21,10,55,85,3,170,16*,4400*,10,
08/28/21,11,15,85,6,140,16*,4400*,10,
08/28/21,11,35,87,6,150,16*,4400*,10,
08/28/21,11,55,87,7,210,16*,2600,10,
08/28/21,12,15,87,6,240,16*,2800,10,
08/28/21,12,35,88,6,190,16*,3000,10,
08/28/21,12,55,88,7,220,20,3400,10,
08/28/21,13,15,89,8,220,20*,3400,10,
08/28/21,13,35,89,6,230,20*,3800,10,
08/28/21,13,55,88,8,200,20*,4000,10,
08/28/21,14,15,90,10,200,17,4000,10,
08/28/21,14,35,89,7,200,17*,4200,10,
08/28/21,14,55,88,7,170,17*,4000,10,
08/28/21,15,15,90,7,240,17*,4000,10,
08/28/21,15,35,89,5,220,17*,4000,10,
08/28/21,15,55,89,6,180,17*,4000*,10,
08/28/21,16,15,88,3,210,17*,3800,10,
08/28/21,16,35,87,7,220,17*,3800,10,
08/28/21,16,55,88,6,230,17*,6000,10,
08/28/21,17,15,88,5,230,17*,7000,10,
08/28/21,17,35,87,6,210,17*,7000*,10,
08/28/21,17,55,86,6,140,17*,7000*,10,
08/28/21,18,15,85,6,220,17*,7000*,10,
08/28/21,18,35,85,6,110,17*,7000*,10,
08/28/21,18,55,83,5,110,17*,7000*,10,
08/28/21,19,15,82,0,0,17*,7000*,10,
08/28/21,19,35,81,0,0,17*,7000*,10,
08/29/21, 5,35,72,6,200,17*,4100*,10,
08/29/21, 5,55,72,3,220,17*,4100*,10,
08/29/21, 6,15,72,5,210,17*,4100*,10,
08/29/21, 6,35,72,7,170,17*,4100*,10,
08/29/21, 6,55,73,6,190,17*,4100*,10,
08/29/21, 7,15,74,0,0,17*,4100*,10,
08/29/21, 7,35,76,3,190,17*,4600,10,
08/29/21, 7,55,76,0,0,17*,4600,10,
08/29/21, 8,15,78,5,230,17*,4600*,10,
08/29/21, 8,35,79,3,210,17*,4600*,10,
08/29/21, 8,55,81,7,220,17*,4600*,10,
08/29/21, 9,15,82,5,230,17*,4600*,10,
08/29/21, 9,35,83,7,200,17*,4600*,10,
08/29/21, 9,55,84,7,220,17*,4600*,10,
08/29/21,10,15,84,8,210,17*,4600*,10,
08/29/21,10,35,84,7,230,17*,2900,10,
08/29/21,10,55,84,5,160,17*,2900,10,
08/29/21,11,15,83,9,190,17*,2900*,10,
08/29/21,11,35,83,3,190,17*,2900*,10,
08/29/21,11,55,85,6,170,17*,2900*,10,
08/29/21,12,15,86,10,230,17,2900*,10,
08/29/21,12,35,87,10,200,16,3400,10,
08/29/21,12,55,87,7,200,16*,3700,10,
08/29/21,13,15,88,9,210,17,3700,10,
08/29/21,13,35,88,14,230,20,3900,10,
08/29/21,13,55,88,9,210,20*,4300,10,
08/29/21,14,15,89,16,240,23,4300,10,
08/29/21,14,35,88,11,230,18,4300,10,
08/29/21,14,55,88,11,230,20,4300,10,
08/29/21,15,15,88,15,220,25,4600,10,
08/29/21,15,35,88,10,220,20,4300,10,
08/29/21,15,55,88,8,240,18,4600,10,
08/29/21,16,15,85,17,260,32,4300,10,
08/29/21,17,15,74,8,190,32*,9500,10,
08/29/21,17,35,74,8,180,32*,9500*,10,
08/29/21,17,55,74,8,230,21,4400,10,
08/29/21,18,15,74,5,240,21*,6000,10,
08/29/21,18,35,73,5,230,21*,6000*,10,
08/29/21,18,55,73,5,230,21*,6000*,10,
08/29/21,19,15,72,8,190,21*,6000*,10,
08/29/21,19,35,71,5,200,21*,6000*,10,
08/30/21, 6,15,64,5,10,21*,4600,7,
08/30/21, 6,35,65,3,310,21*,4600,10,
08/30/21, 6,55,66,5,50,21*,4600*,10,
08/30/21, 7,15,68,3,290,21*,4600*,10,
08/30/21, 7,35,69,7,320,21*,4600*,10,
08/30/21, 7,55,70,7,280,21*,4600*,10,
08/30/21, 8,15,70,6,290,21*,4600*,10,
08/30/21, 8,35,72,7,290,21*,4600*,10,
08/30/21, 8,55,72,7,290,21*,4600*,10,
08/30/21, 9,15,74,7,280,21*,4600*,10,
08/30/21, 9,35,75,6,270,21*,4600*,10,
08/30/21, 9,55,76,7,280,21*,4600*,10,
08/30/21,10,15,76,6,270,21*,3000,10,
08/30/21,10,35,77,7,250,21*,3000,10,
08/30/21,10,55,78,8,300,21*,3000*,10,
08/30/21,11,15,78,10,290,21*,4000,10,
08/30/21,11,35,78,8,260,21*,4000,10,
08/30/21,11,55,79,10,290,18,4400,10,
08/30/21,12,15,79,7,260,18*,4400,10,
08/30/21,12,35,80,7,270,18*,4400,10,
08/30/21,12,55,80,8,280,16,4800,10,
08/30/21,13,15,79,9,290,16*,5000,10,
08/30/21,13,35,80,11,290,16*,5000,10,
08/30/21,13,55,81,11,290,18,5000,10,
08/30/21,14,15,82,8,280,18*,5000,10,
08/30/21,14,35,82,11,300,18,5000,10,
08/30/21,14,55,82,8,330,20,5000,10,
08/30/21,15,15,82,8,270,20*,5500,10,
08/30/21,15,35,82,8,270,20*,5500,10,
08/30/21,15,55,80,7,260,20*,5500,10,
08/30/21,16,15,82,10,280,16,5000,10,
08/30/21,16,35,81,6,280,16*,5000,10,
08/30/21,16,55,81,7,260,16*,5000*,10,
08/30/21,17,15,79,10,280,16*,5000*,10,
08/30/21,17,35,79,10,290,16*,6500,10,
08/30/21,17,55,79,11,290,16*,5500,10,
08/30/21,18,15,78,11,280,16*,5500,10,
08/30/21,18,35,76,11,280,16*,7220,10,
08/30/21,18,55,76,9,270,16*,7220,10,
08/30/21,19,15,74,7,270,16*,7220*,10,
08/30/21,19,35,73,9,270,16*,7220*,10,
08/31/21, 5,35,55,0,0,16*,7220*,5,
08/31/21, 5,55,54,0,0,16*,7220*,10,
08/31/21, 6,15,54,0,0,16*,7220*,7,
08/31/21, 6,35,55,0,0,16*,7220*,10,
08/31/21, 6,55,57,0,0,16*,7220*,10,
08/31/21, 7,15,59,0,0,16*,7220*,10,
08/31/21, 7,35,60,0,0,16*,7220*,10,
08/31/21, 7,55,62,0,0,16*,7220*,10,
08/31/21, 8,15,65,0,0,16*,7220*,10,
08/31/21, 8,35,67,5,100,16*,7220*,10,
08/31/21, 8,55,69,5,80,16*,7220*,10,
08/31/21, 9,15,71,6,50,16*,7220*,10,
08/31/21, 9,35,72,3,70,16*,7220*,10,
08/31/21, 9,55,73,7,60,16*,7220*,10,
08/31/21,10,15,73,5,100,16*,7220*,10,
08/31/21,10,35,74,5,100,16*,7220*,10,
08/31/21,10,55,75,3,70,16*,3300,10,
08/31/21,11,15,75,6,40,16*,3300,10,
08/31/21,11,35,74,7,20,16*,3500,10,
08/31/21,11,55,75,6,20,16*,3500,10,
08/31/21,12,15,74,6,60,16*,3500*,10,
08/31/21,12,35,77,6,70,16*,5000,10,
08/31/21,12,55,77,7,30,16*,4500,10,
08/31/21,13,15,77,7,30,16*,4500*,10,
08/31/21,13,35,77,8,50,16*,4000,10,
08/31/21,13,55,78,7,310,16*,7500,10,
08/31/21,14,15,77,9,20,16*,4400,10,
08/31/21,14,35,78,9,20,16*,7500,10,
08/31/21,14,55,78,8,70,16*,4400,7,
08/31/21,15,15,76,6,40,16*,4000,10,
08/31/21,15,35,75,9,10,16*,4300,10,
08/31/21,15,55,76,8,10,16*,6000,10,
08/31/21,16,15,76,6,50,16*,6000*,10,
08/31/21,16,35,74,9,40,16*,4400,10,
08/31/21,16,55,74,6,40,16*,7000,10,
08/31/21,17,15,73,9,30,16*,7000*,10,
08/31/21,17,35,73,8,40,16*,7000*,10,
08/31/21,17,55,72,8,50,16*,7000*,10,
08/31/21,18,15,71,8,50,16*,7220,10,
08/31/21,18,35,70,7,50,16*,7220,10,
08/31/21,18,55,69,8,50,16*,7220,10,
08/31/21,19,15,68,8,50,16*,7220,10,
08/31/21,19,35,67,6,40,16*,7220,10,
09/01/21, 5,35,56,5,360,16*,7220,10,
09/01/21, 5,55,56,3,360,16*,7220,10,
09/01/21, 6,15,56,5,360,16*,7220,10,
09/01/21, 6,35,56,6,10,16*,7220,10,
09/01/21, 6,55,57,5,360,16*,7220,10,
09/01/21, 7,15,58,3,360,16*,7220,10,
09/01/21, 7,35,60,6,10,16*,7220,10,
09/01/21, 7,55,61,7,360,16*,7220,10,
09/01/21, 8,15,63,8,350,17,7220,10,
09/01/21, 8,35,65,8,360,18,7220,10,
09/01/21, 8,55,66,10,20,20,7220,10,
09/01/21, 9,15,68,10,20,22,7220,10,
09/01/21, 9,35,69,11,30,22,7220,10,
09/01/21, 9,55,70,11,30,18,3100,10,
09/01/21,10,15,72,8,40,18*,3300,10,
09/01/21,10,35,71,9,30,23,3300,10,
09/01/21,10,55,73,11,40,20,3500,10,
09/01/21,11,15,72,15,30,22,4300,10,
09/01/21,12,15,72*,13,20,21,5500,10,
09/01/21,12,35,72,9,50,20,5500*,10,
09/01/21,12,55,75,8,40,25,5500,10,
09/01/21,13,15,75,7,40,25*,5000,10,
09/01/21,13,35,76,10,10,21,6000,10,
09/01/21,13,55,74,9,20,16,5000,10,
09/01/21,14,15,76,8,40,16,5000,10,
09/01/21,14,35,74,10,50,16*,5000,10,
09/01/21,14,55,76,13,360,26,5000,10,
09/01/21,15,15,73,8,40,23,6000,10,
09/01/21,15,35,75,8,10,23*,4700,10,
09/01/21,15,55,72,10,10,16,4500,10,
09/01/21,16,15,73,10,40,16*,4300,10,
09/01/21,16,35,74,9,20,17,4600,10,
09/01/21,16,55,73,8,20,20,6000,10,
09/01/21,17,15,73,14,40,21,7220,10,
09/01/21,17,35,73,11,40,20,7220,10,
09/01/21,17,55,72,9,30,18,7220,10,
09/01/21,18,15,71,7,40,18*,7220,10,
09/01/21,18,35,70,7,30,18*,7220,10,
09/01/21,18,55,68,6,20,18*,7220,10,
09/01/21,19,15,66,5,20,18*,7220,10,
09/01/21,19,35,65,5,350,18*,7220,10,
09/02/21, 5,55,47,0,0,18*,7220,10,
09/02/21, 6,15,48,5,270,18*,7220,10,
09/02/21, 6,35,48,6,100,18*,7220,5,
09/02/21, 6,55,49,5,100,18*,7220,10,
09/02/21, 7,15,51,0,0,18*,7220,10,
09/02/21, 7,35,56,0,0,18*,7220,10,
09/02/21, 7,55,57,0,0,18*,7220,10,
09/02/21, 8,15,59,0,0,18*,7220,10,
09/02/21, 8,35,61,0,0,18*,7220,10,
09/02/21, 8,55,63,0,0,18*,7220,10,
09/02/21, 9,15,65,3,50,18*,7220,10,
09/02/21, 9,35,67,5,340,18*,7220,10,
09/02/21, 9,55,68,0,0,18*,7220,10,
09/02/21,10,15,69,3,20,18*,7220,10,
09/02/21,10,35,70,5,20,18*,7220,10,
09/02/21,10,55,71,3,140,18*,7220,10,
09/02/21,11,15,71,5,100,18*,7220,10,
09/02/21,11,35,72,9,340,18*,7220,10,
09/02/21,11,55,72,6,330,18*,7220,10,
09/02/21,12,15,72,6,340,18*,7220,10,
09/02/21,12,35,74,7,330,18*,7220,10,
09/02/21,12,55,73,7,50,18*,7220,10,
09/02/21,13,15,73,5,340,18*,7220,10,
09/02/21,13,35,74,8,40,18*,7220,10,
09/02/21,13,55,74,3,60,18*,7220,10,
09/02/21,14,15,75,5,330,18*,7220,10,
09/02/21,14,35,75,7,50,18*,7220,10,
09/02/21,14,55,75,5,340,18*,7220,10,
09/02/21,15,15,75,7,10,18*,7220,10,
09/02/21,15,35,75,7,10,18*,7220,10,
09/02/21,15,55,75,7*,10*,18*,7220,10,
09/02/21,16,15,75,8,360,18*,7220,10,
09/02/21,16,35,75,7,30,18*,7220,10,
09/02/21,16,55,74,0,0,18*,7220,10,
09/02/21,17,15,74,6,50,18*,7220,10,
09/02/21,17,35,74,6,40,18*,7220,10,
09/02/21,17,55,73,6,50,18*,7220,10,
09/02/21,18,15,72,6,30,18*,7220,10,
09/02/21,18,35,70,3,40,18*,7220,10,
09/02/21,18,55,67,3,340,18*,7220,10,
09/02/21,19,15,64,0,0,18*,7220,10,
09/02/21,19,35,62,0,0,18*,7220,10,
09/03/21, 5,55,49,6,180,18*,7220,10,
09/03/21, 6,15,51,3,210,18*,7220,10,
09/03/21, 6,35,50,3,130,18*,7220,10,
09/03/21, 6,55,53,0,0,18*,7220,10,
09/03/21, 7,15,54,0,0,18*,7220,10,
09/03/21, 7,35,57,7,120,18*,7220,10,
09/03/21, 7,55,59,5,130,18*,7220,10,
09/03/21, 8,15,59,3,160,18*,7220,10,
09/03/21, 8,35,61,3,110,18*,7220,10,
09/03/21, 8,55,61,0,0,18*,7220,10,
09/03/21, 9,15,63,0,0,18*,7220,10,
09/03/21, 9,35,64,0,0,18*,7220,10,
09/03/21, 9,55,65,0,0,18*,7220,10,
09/03/21,10,15,67,0,0,18*,7220,10,
09/03/21,10,35,68,3,190,18*,7220,10,
09/03/21,10,55,70,0,0,18*,7220,10,
09/03/21,11,15,71,3,150,18*,7220,10,
09/03/21,11,35,72,0,0,18*,7220,10,
09/03/21,11,55,72,0,0,18*,7220,10,
09/03/21,12,15,74,6,350,18*,7220,10,
09/03/21,12,35,73,0,0,18*,7220,10,
09/03/21,12,55,75,3,120,18*,7220,10,
09/03/21,13,15,74,5,120,18*,7220,10,
09/03/21,13,35,74,6,170,18*,7220,10,
09/03/21,13,55,74,5,140,18*,7220,10,
09/03/21,14,15,74,3,350,18*,7220,10,
09/03/21,14,35,74,6,140,18*,7220,10,
09/03/21,14,55,74,5,140,18*,7220,10,
09/03/21,15,15,75,0,0,18*,7220,10,
09/03/21,15,35,75,7,150,18*,7220,10,
09/03/21,15,55,74,5,150,18*,7220,10,
09/03/21,16,15,73,6,120,18*,7220,10,
09/03/21,16,35,73,6,120,18*,7220,10,
09/03/21,16,55,72,6,160,18*,7220,10,
09/03/21,17,15,72,5,140,18*,7220,10,
09/03/21,17,35,71,5,170,18*,7220,10,
09/03/21,17,55,70,5,180,18*,7220,10,
09/03/21,18,15,69,5,170,18*,7220,10,
09/03/21,18,35,67,6,170,18*,7220,10,
09/03/21,18,55,67,7,170,18*,7220,10,
09/03/21,19,15,66,5,170,18*,7220,10,
09/03/21,19,35,65,6,160,18*,7220,10,
09/04/21, 5,55,62,3,150,18*,7000,10,
09/04/21, 6,15,63,3,150,18*,7000,10,
09/04/21, 6,35,63,3,140,18*,7000,10,
09/04/21, 6,55,63,0,0,18*,8500,10,
09/04/21, 7,15,63,3,140,18*,9500,10,
09/04/21, 7,35,64,0,0,18*,6000,10,
09/04/21, 7,55,64,3,150,18*,7500,10,
09/04/21, 8,15,65,3,150,18*,6500,10,
09/04/21, 8,35,66,5,140,18*,6500,10,
09/04/21, 8,55,67,6,140,18*,6500,10,
09/04/21, 9,15,68,7,140,18*,6500,10,
09/04/21, 9,35,70,9,140,17,6500,10,
09/04/21, 9,55,70,8,130,17*,6500,10,
09/04/21,10,15,71,8,130,17*,6500,10,
09/04/21,10,35,72,9,130,17*,6500,10,
09/04/21,10,55,72,8,150,17*,6500,10,
09/04/21,11,15,71,8,160,17*,6500,10,
09/04/21,11,35,71,7,130,17*,6500,10,
09/04/21,11,55,74,9,150,16,6500,10,
09/04/21,12,15,75,6,180,18,6500,10,
09/04/21,12,35,75,8,190,17,6500,10,
09/04/21,12,55,74,6,180,17*,6000,10,
09/04/21,13,15,75,9,170,17*,6000,10,
09/04/21,13,35,75,8,180,17*,6000,10,
09/04/21,13,55,75,7,200,17*,6000,10,
09/04/21,14,15,75,6,180,17*,6000,10,
09/04/21,14,35,75,9,180,17*,6000,10,
09/04/21,14,55,75,8,190,17*,6000,10,
09/04/21,15,15,74,6,200,17*,5000,10,
09/04/21,15,35,74,6,200,17*,5000,10,
09/04/21,15,55,74,5,190,17*,4900,10,
09/04/21,16,15,73,5,210,17*,4800,10,
09/04/21,16,35,73,6,170,17*,4800,10,
09/04/21,16,55,74,3,200,17*,4800,10,
09/04/21,17,15,73,6,170,17*,4600,10,
09/04/21,17,35,73,3,200,17*,4600,10,
09/04/21,17,55,73,3,170,17*,4400,10,
09/04/21,18,15,72,5,170,17*,3500,10,
09/04/21,18,35,72,5,230,17*,4600,10,
09/04/21,18,55,72,3,220,17*,4300,10,
09/04/21,19,15,71,3,220,17*,3700,10,
09/05/21, 6,55,59,0,0,16*,7220,10,
09/05/21, 7,15,61,3,270,16*,7220,10,
09/05/21, 7,35,62,6,280,16*,7220,10,
09/05/21, 7,55,63,5,320,16*,7220,10,
09/05/21, 8,15,65,6,330,16*,7220,10,
09/05/21, 8,35,66,7,290,16*,7220,10,
09/05/21, 8,55,68,6,270,16*,7220,10,
09/05/21, 9,55,71,11,290,22,2100,10,
09/05/21,10,15,71,10,300,22,2300,10,
09/05/21,10,35,73,15,290,23,2300,10,
09/05/21,10,55,74,11,280,16,3200,10,
09/05/21,11,15,75,11,290,17,3400,10,
09/05/21,11,35,74,13,310,18,3700,10,
09/05/21,11,55,77,11,290,20,4200,10,
09/05/21,12,15,76,11,290,18,5000,10,
09/05/21,12,35,77,10,290,23,5000,10,
09/05/21,12,55,77,10,300,24,5000,10,
09/05/21,13,15,77,11,300,17,6000,10,
09/05/21,13,35,78,10,260,23,6000,10,
09/05/21,13,55,76,9,290,23*,6000,10,
09/05/21,14,15,77,9,270,21,6000,10,
09/05/21,14,35,79,9,280,21*,6000,10,
09/05/21,14,55,79,11,280,25,6500,10,
09/05/21,15,15,77,14,290,26,6500,10,
09/05/21,15,35,78,16,280,26,7220,10,
09/05/21,15,55,78,15,280,26,7220,10,
09/05/21,16,15,77,11,270,26,7220,10,
09/05/21,16,35,78,16,280,29,7000,10,
09/05/21,16,55,77,9,270,23,7000,10,
09/05/21,17,15,77,14,270,23,7000,10,
09/05/21,17,35,75,13,290,25,7000,10,
09/05/21,17,55,75,10,270,21,7220,10,
09/05/21,18,15,73,9,300,16,7220,10,
09/05/21,18,35,71,9,300,16*,7220,10,
09/05/21,18,55,69,6,290,16*,7220,10,
09/05/21,19,15,69,3,270,16*,7220,10,
09/06/21, 5,55,58,3,250,16*,7220,10,
09/06/21, 6,15,58,3,260,16*,7220,10,
09/06/21, 6,35,58,3,250,16*,7220,10,
09/06/21, 6,55,58,3,260,16*,7220,10,
09/06/21, 7,15,59,5,260,16*,7220,10,
09/06/21, 7,35,60,3,260,16*,7220,10,
09/06/21, 7,55,62,6,300,16*,7220,10,
09/06/21, 8,15,63,8,330,16*,7220,10,
09/06/21, 8,35,64,8,320,16*,7220,10,
09/06/21, 8,55,65,8,330,18,7220,10,
09/06/21, 9,15,65,10,330,18*,7220,10,
09/06/21, 9,35,66,9,330,17,7220,10,
09/06/21, 9,55,67,9,300,22,7220,10,
09/06/21,10,15,68,10,320,22,7220,10,
09/06/21,10,35,69,11,330,21,7220,10,
09/06/21,10,55,69,13,330,23,7220,10,
09/06/21,11,15,70,13,310,23,7220,10,
09/06/21,11,35,71,18,280,24,7220,10,
09/06/21,11,55,72,14,280,22,7220,10,
09/06/21,12,15,72,10,330,21,7220,10,
09/06/21,12,35,73,8,300,21,4700,10,
09/06/21,12,55,73,11,300,24,4700,10,
09/06/21,13,15,73,11,320,23,7220,10,
09/06/21,13,35,74,9,340,17,7220,10,
09/06/21,13,55,72,9,320,17*,7220,10,
09/06/21,14,15,75,11,310,16,5000,10,
09/06/21,14,35,74,10,300,16,5000,10,
09/06/21,14,55,75,10,320,16*,5500,10,
09/06/21,15,15,76,8,280,16*,5500,10,
09/06/21,15,35,75,6,340,16*,5500,10,
09/06/21,15,55,75,7,260,16*,7220,10,
09/06/21,16,15,75,8,290,16*,7220,10,
09/06/21,16,35,74,6,310,16*,5500,10,
09/06/21,16,55,74,5,240,16*,5500,10,
09/06/21,17,15,74,7,260,16*,5500,10,
09/06/21,17,35,74,7,240,16*,5500,10,
09/06/21,17,55,73,7,270,16*,5500,10,
09/06/21,18,15,72,8,260,16*,7220,10,
09/06/21,18,35,71,6,270,16*,7220,10,
09/06/21,18,55,69,3,270,16*,7220,10,
09/06/21,19,15,67,5,310,16*,7220,10,
09/07/21, 5,55,55,10,190,16*,7220,10,
09/07/21, 6,15,55,11,180,16*,7220,10,
09/07/21, 6,35,56,9,190,16*,7220,10,
09/07/21, 6,55,57,10,180,16*,7220,10,
09/07/21, 7,15,59,11,180,16,7220,10,
09/07/21, 7,35,61,9,170,17,7220,10,
09/07/21, 7,55,63,9,170,16,7220,10,
09/07/21, 8,15,64,9,160,16,7220,10,
09/07/21, 8,35,66,8,150,17,7220,10,
09/07/21, 8,55,68,10,140,16,7220,10,
09/07/21, 9,15,70,7,160,16*,7220,10,
09/07/21, 9,35,71,6,190,16*,4300,10,
09/07/21, 9,55,74,6,200,16*,4500,10,
09/07/21,10,15,75,6,220,16*,7220,10,
09/07/21,10,35,77,6,220,16*,7220,10,
09/07/21,10,55,77,8,200,16*,7220,10,
09/07/21,11,15,80,9,220,16*,7220,10,
09/07/21,11,35,81,7,210,16*,7220,10,
09/07/21,11,55,82,10,220,17,7220,10,
09/07/21,12,15,82,9,210,20,7220,10,
09/07/21,12,35,82,9,220,18,7220,10,
09/07/21,12,55,84,8,190,18*,7220,10,
09/07/21,13,15,85,13,210,22,7220,10,
09/07/21,13,35,84,15,230,22,7220,10,
09/07/21,13,55,83,11,210,22,7220,10,
09/07/21,14,15,83,11,230,21,7220,10,
09/07/21,14,35,85,10,210,22,7220,10,
09/07/21,14,55,85,14,220,25,7220,10,
09/07/21,15,15,83,13,230,25,7000,10,
09/07/21,15,35,84,7,220,16,7000,10,
09/07/21,15,55,83,8,200,16,7000,10,
09/07/21,16,15,82,6,220,16*,7000,10,
09/07/21,16,35,81,7,230,16*,7000,10,
09/07/21,16,55,77,5,210,16*,7000,10,
09/07/21,17,15,73,10,200,26,6000,7,
09/07/21,17,35,69,5,220,26*,7500,10,
09/07/21,17,55,67,8,130,26*,11000,10,
09/07/21,18,15,66,3,270,26*,11000,10,
09/07/21,18,35,66,6,280,26*,9500,10,
09/07/21,18,55,67,11,280,21,9500,10,
09/07/21,19,15,68,9,250,21*,7220,10,
09/08/21, 5,55,61,3,230,21*,7220,5,
09/08/21, 6,15,61,3,220,21*,7220,5,
09/08/21, 6,35,61,3,240,21*,7220,5,
09/08/21, 6,55,61,0,0,21*,7220,5,
09/08/21, 7,15,62,0,0,21*,7220,5,
09/08/21, 7,35,64,6,290,21*,7220,10,
09/08/21, 7,55,64,5,310,21*,7220,10,
09/08/21, 8,15,65,6,310,21*,7220,10,
09/08/21, 8,35,66,8,270,18,7220,10,
09/08/21, 8,55,68,7,270,18*,7220,10,
09/08/21, 9,15,69,10,270,21,7220,10,
09/08/21, 9,35,70,9,280,21,7220,10,
09/08/21, 9,55,71,10,280,20,7220,10,
09/08/21,10,15,72,16,290,24,7220,10,
09/08/21,10,35,72,11,280,21,7220,10,
09/08/21,10,55,73,10,280,23,4700,10,
09/08/21,11,15,74,13,280,24,7220,10,
09/08/21,11,35,74,16,280,26,7220,10,
09/08/21,11,55,75,17,280,25,5500,10,
09/08/21,12,15,76,14,260,28,5500,10,
09/08/21,12,35,76,15,260,24,5500,10,
09/08/21,12,55,76,15,250,24,5500,10,
09/08/21,13,15,75,18,280,25,5500,10,
09/08/21,13,35,75,14,300,22,6500,10,
09/08/21,13,55,75,16,270,28,6500,10,
